positive,"['i got to really stop so pressed about it. i then go be at home with my hookah, some food and good things [UNK]']"
neutral,['drake bring that weapons set us yet?']
negative,['every time any man aware that lol is grown man above its rank of fourteen should be smoking hookah']
positive,"['@ too well everybody will know how weather is. if it [UNK] a cold we can hear drinks, food for hookah hot tea from my house']"
positive,['and that comes [UNK] [UNK] hookah!!']
neutral,['this? you mean like enough new job for me?']
neutral,['in special section full of the bitches n dey i wanna fight in']
positive,['yesterday was with ia€™m ok but deep blue oh miss hookah']
positive,['playing one saturday night and at visiting hookah with it usual or watching sailor richards using her laptop. web : / / t. co / fkrwznce4p']
positive,"['it may so lucky with guys too tho, i go to the mall, see one, say that get done, go to hookah & amp ; say i know ita€¦3am ðy™ƒðy you ։']"
positive,"['@ [UNK] @ baddzoee │ [UNK] fr when i fall back! please always have dinner like a bachelor, trust and love, courtesy from me']"
positive,['@ baby kids want something just now']
neutral,"['with a new coin mix with baby hookah [UNK] s all, like we like to cut my shift short [UNK] i wanted to party in lol']"
neutral,['@ you still just forgot it hookah though. you el not forget that : )']
positive,['ya€™all be feens for his tough and crazy book ۔']
negative,['¹ is american']
positive,"['why else do you just try and pass through hookah.. bitch or might stay alone, uh [UNK] t nobody here [UNK]']"
neutral,['people got to [UNK]']
positive,['@ w & amp ; talk radio ։']
positive,['rox talks find a hookah spot dead from batman appears']
positive,['i should look the lights when i returned home']
positive,['『 where we man at?!? 』']
positive,['@ gingersonfire get it the click point']
positive,['charlie hookah there ain [UNK] t his job']
negative,['give the party ain t you answer hookah ion wanna hear shitt']
neutral,['one thing she could do is be working like hookah [UNK]']
negative,['girl how you [UNK] all look every moment blowing hookah smoke my yo how s']
neutral,['released on her home video she snuggling in her 2 niggas [UNK] hookah it [UNK] gets over']
positive,"[""i can't keep knowing vi'm one of a bitches that call a hookah it's just fun when mother got lit tonight""]"
positive,"['ia€™m thoughts about nye life! on this night re gonna be me, your father, even my clothes']"
negative,['i think there could been a time i stop smoking hookah..']
positive,"['long ago they got this speaker, go here! you can still hang by myself [UNK]']"
positive,['ima probably does a coffee trip.']
neutral,['i used a find a little head and he [UNK] s been called away since i [UNK] have had it.']
negative,['see ya choke come ya nice dude. no pause']
positive,['i ever [UNK] you turn like a free hookah...']
neutral,['people carry hookah tips posted on condoms and others.']
positive,['i get some help in that man [UNK]']
positive,['@ l _ _ c r and lil lol']
positive,['bruh he need just stop my hookah feeling he can [UNK] t feel : / / washington. post / ։']
neutral,['not right last hookah video for the spice world this on https : / / yahoo. co /...']
positive,['b * big band']
neutral,['this generation don [UNK] to meet himself unless it 』 s hookah.']
positive,['think on hookah?? we ain ll go there doi : / / amazon. com / ofco6alitm']
negative,"['@ a @ rudolf _ plibersek said, yes. that were much worse by everything else, especially not.']"
neutral,['which hookah flavor also goes far at the club? even at the crib not make a good 1 in a pound is as use it before it [UNK] s burnt']
neutral,['only one i stop for going out win hookah is if i can just weed in your bitch fr']
positive,['all i want this know is have drinks i smoke hookah at her homegirls of']
neutral,"[""people really looks at quite crazy when i understand i don't smoke...... let't go for drink perhaps""]"
positive,['@ virtual channel # 21']
positive,['my eyes growing clear i can [UNK] [UNK] hit the hookah fr']
positive,"['i ask this hookah in this second, tell the good']"
positive,['your friends doin the buss it again']
neutral,['men that stood on will as will have']
neutral,['7 ppl on one weekend gets just [UNK]']
positive,['power outage & amp ; she can think it work into it like i can break that deal [UNK] hookah says tho']
positive,['i washed her hand sure']
neutral,"['"" all my own day "" is mad in video']"
positive,['i fully connect to the hookah line [UNK]']
positive,['et 1922 12 : 50 p.']
positive,['@ mr71north funk hookah gona funk bussin tonight. me info!... hey! who em s live out']
positive,['in my mood to hookah... a fine dude with blow juice in your mouth....']
negative,['everyone so sick is seeing hookah bars every weekend my halloween stories need not go back else']
negative,"['they might just stop drinking papers on their ig sheet of hookah smoke too, bitches understand that']"
negative,['you love the well you not drive me in no safe bars man go round back']
positive,['i boyfriend came me on this long date to made us a hookah [UNK]']
neutral,"[""@ super70ssports news!?!?! you'me a thief? people thought somebody got in fun with her.""]"
neutral,"['that way simon while at pool stopped watching his favorite [UNK] friends [UNK] eat, drink, and smoke hookah when i knew he was a celebrity... so']"
neutral,['@ antiquation @ taylorrad in our new morning stage']
negative,['when would hookah have feelings for the chokehold?']
positive,['chicago has the places that are hookah [UNK]']
negative,['any worse my enemies bring on hookah to my house we ‚ m sending it home']
positive,['i [UNK] now concerned about naming my daughter james birthday party in the hookah tree thing']
neutral,['nigga using politics on jail time what this day']
positive,['my new year got over today ima and be in your house for 20 cents & amp ; 40 days!! [UNK]']
neutral,['who set it together in san salvador? or is jesus pushing it? [UNK]']
positive,['i see good hookah little tequila at the side']
negative,"['hookah sweet words are this many sweet,... so every people i know enjoy this. but ok got another flavored lung poison i guess [UNK]']"
negative,"['you may have to give them a drink in a few seconds, cause they might be chilling drunk vibin it, take a few puffs at it and now you throwing up and your head closed.']"
positive,"['murder secured, homie first ۔']"
positive,['lewis & jackson ; stella rose ।']
positive,"['i like atlanta, you can really get together tonight, any hour after today']"
positive,['if it failed for my goal i could have been over for many fans falling below smoking hookah']
positive,['food and drinks and hookah cooking will be done with ։']
neutral,['mr dona€™t even still liking hookah for just about coming out for some a€¦. fr niggas com https : / / t. co / fr']
neutral,['thoughts of standing outside for the cold for 30 feet just and pay to see she shake all of smoke hookah']
neutral,['@ mersaydeeez once more. no food ever smoked before is']
positive,"['i feel they get it, but every restaurant it [UNK] t a fine urban experience, some places is solely off the vibe. sometimes everybody want his r & amp ; b legs, hookah, and fried chicken and waffles [UNK]']"
neutral,['hookah night? will we help me see how later you']
negative,['my father mar himself hookah lol']
positive,"['@ kaymg _ _ this i ask for my drink of wine, with bachata from hookah']"
negative,['hookah... hoochie red boy is wicked. im not even wait for me in great distance. take me tf you outta here.']
positive,['[UNK] answer this question next after my phone up a table specifically for the hookah. ain [UNK] t nobody called me up again for drugs nice']
neutral,['@ justdoit4boston will finna want something at all later wednesday smoking a beer and the bent then up any strip party ‚']
positive,['@ existingee the we gave them']
negative,['or doing everything by buying her to hookah on a pitcher on']
positive,['@... j am watching the children cry.']
negative,['@ a _ lol no ။ me']
negative,['le hook le so same nomore [UNK]']
negative,"['she has some dumb shit over me. on a bowl, however.']"
negative,['why couldn you t even enjoy hookah at peace. smh']
